x,y,z,predicted_x,predicted_y,predicted_z
36.0,25.4,13.0,35.67469533108711,25.38939697079418,13.000000000000028
33.0,21.5,59.0,32.844409174100136,21.50000000000009,59.67142857142863
30.0,21.5,55.0,32.12465498594439,21.503932773109334,54.90952380952387
11.0,25.4,37.0,16.52756960254531,24.848664935064946,34.47435941043083
58.00000000000001,25.4,61.0,54.16534253242806,25.236713998291997,59.836346866364146
18.0,21.5,37.0,18.084761904761923,21.50742857142866,36.68666666666669
55.0,21.5,55.0,55.040000000000134,21.500000000000128,55.19809523809539
33.0,21.5,19.0,32.755969577426626,21.67457142857151,22.03333333333336
33.0,25.4,66.0,33.205559455879865,25.282523809523813,65.16857142857135
35.0,21.5,6.0,34.83005159897722,21.501505791505892,6.019047619047605
5.0,25.4,13.0,5.23047619047618,25.4,12.98571428571431
18.0,21.5,48.0,19.487997390737142,21.75628571428579,47.592139234992345
14.0,21.5,69.0,14.131428571428557,21.52228571428583,68.4628571428572
14.0,21.5,69.0,13.999999999999986,21.500000000000114,68.99428571428578
5.0,25.4,60.0,4.99999999999999,25.4,60.00000000000013
30.0,21.5,55.0,30.247252840470846,21.519075630252193,55.47486132914715
14.0,21.5,69.0,13.999999999999986,21.500000000000117,68.94190476190482
10.0,21.5,68.0,10.205714285714265,21.500000000000117,67.9145938375349
35.0,25.4,58.00000000000001,34.3780722066474,25.321999999999996,57.43428571428549
11.0,25.4,37.0,12.151677607673697,25.194045330524876,38.05152967636693
46.0,21.5,66.0,46.5953113553114,21.529610553410656,64.32060356217953
